n_estimators,num_leaves,max_depth,learning_rate,mae
5000,128,16,0.01,0.002072983563738294
5000,256,16,0.01,0.0020583732509353112
100,32,32,0.01,0.04688771224443262
100,64,32,0.01,0.044938899962548566
100,128,32,0.01,0.043720606432954966
100,256,32,0.01,0.04283026163506713
500,32,32,0.01,0.006962616775408651
500,64,32,0.01,0.005368571791791465
500,128,32,0.01,0.004410212214052464
500,256,32,0.01,0.003901824102684465
1000,32,32,0.01,0.003855862687408249
1000,64,32,0.01,0.002969372663712794
1000,128,32,0.01,0.002566526832267654
1000,256,32,0.01,0.0024228418589988814
2500,32,32,0.01,0.002736125224939694
2500,64,32,0.01,0.002385405332730149
2500,128,32,0.01,0.002199744150839986
2500,256,32,0.01,0.002188068680003369
5000,32,32,0.01,0.0023833177113226057
5000,64,32,0.01,0.002159088939451144
5000,128,32,0.01,0.002065644697878786
5000,256,32,0.01,0.002088673283505359
100,32,64,0.01,0.04688771224443262
100,64,64,0.01,0.044938899962548566
100,128,64,0.01,0.043720606432954966
100,256,64,0.01,0.04283026163506713
500,32,64,0.01,0.006962616775408651
500,64,64,0.01,0.005368571791791465
500,128,64,0.01,0.004410212214052464
500,256,64,0.01,0.003901824102684465
1000,32,64,0.01,0.003855862687408249
1000,64,64,0.01,0.002969372663712794
1000,128,64,0.01,0.002566526832267654
1000,256,64,0.01,0.002422420781152368
2500,32,64,0.01,0.002736125224939694
2500,64,64,0.01,0.002385405332730149
2500,128,64,0.01,0.0021943369782311413
2500,256,64,0.01,0.0021693766600921526
5000,32,64,0.01,0.0023833177113226057
5000,64,64,0.01,0.002159088939451144
5000,128,64,0.01,0.0020720591917351614
5000,256,64,0.01,0.0020752774744538884
100,32,8,0.05,0.007390665503644884
100,64,8,0.05,0.005911500234642756
100,128,8,0.05,0.0047043692811399185
100,256,8,0.05,0.004154472719590336
500,32,8,0.05,0.003389081218911629
500,64,8,0.05,0.002980347453374786
500,128,8,0.05,0.002880991547793762
500,256,8,0.05,0.002741085431515444
1000,32,8,0.05,0.0029996350944985167
1000,64,8,0.05,0.0027104521554290884
1000,128,8,0.05,0.0026928063755651942
1000,256,8,0.05,0.0026389680754762847
2500,32,8,0.05,0.0026297947889835672
2500,64,8,0.05,0.0024986861698288085
2500,128,8,0.05,0.002560434543219119
2500,256,8,0.05,0.0025255907064047705
5000,32,8,0.05,0.00244049622560654
5000,64,8,0.05,0.0023893505292540205
5000,128,8,0.05,0.0024878933801461786
5000,256,8,0.05,0.0024634650343790298
100,32,16,0.05,0.007355109410526022
100,64,16,0.05,0.005690618302983488
100,128,16,0.05,0.004727740579925778
100,256,16,0.05,0.004200832370147097
500,32,16,0.05,0.003336152113947881
500,64,16,0.05,0.0029224007763539363
500,128,16,0.05,0.002689314692034431
500,256,16,0.05,0.0026128084652357157
1000,32,16,0.05,0.002936109550629085
1000,64,16,0.05,0.0026809015327314348
1000,128,16,0.05,0.002529420164661644
1000,256,16,0.05,0.002519544487752768
2500,32,16,0.05,0.0025991561258187908
2500,64,16,0.05,0.0024496264562549074
2500,128,16,0.05,0.002399296866656529
2500,256,16,0.05,0.0024260196543468083
5000,32,16,0.05,0.0024052437715566632
5000,64,16,0.05,0.002322951663175531
5000,128,16,0.05,0.002327709047002241
5000,256,16,0.05,0.0023798200854514015
100,32,32,0.05,0.007355109410526022
100,64,32,0.05,0.005690618302983488
100,128,32,0.05,0.004761925818474151
100,256,32,0.05,0.004208424944868844
500,32,32,0.05,0.003321208567475989
500,64,32,0.05,0.0028966394795449935
500,128,32,0.05,0.0027178722451205225
500,256,32,0.05,0.0025901195593975262
1000,32,32,0.05,0.0029421630650905803
1000,64,32,0.05,0.0026511302655595464
1000,128,32,0.05,0.002545601736545827
1000,256,32,0.05,0.0024967353684732787
2500,32,32,0.05,0.002593763782213465
2500,64,32,0.05,0.002436840319300314
2500,128,32,0.05,0.0024124129792368835
2500,256,32,0.05,0.002404623931446541
5000,32,32,0.05,0.002401956044123702
5000,64,32,0.05,0.0023198242711785747
5000,128,32,0.05,0.0023463285483572
5000,256,32,0.05,0.002366661821550548
100,32,64,0.05,0.007355109410526022
100,64,64,0.05,0.005690618302983488
100,128,64,0.05,0.004761925818474151
100,256,64,0.05,0.004208424944868844
500,32,64,0.05,0.003321208567475989
500,64,64,0.05,0.0028966394795449935
500,128,64,0.05,0.0027015592511102776
500,256,64,0.05,0.002589744923035525
1000,32,64,0.05,0.0029421630650905803
1000,64,64,0.05,0.0026511302655595464
1000,128,64,0.05,0.0025605484512291146
1000,256,64,0.05,0.002495443421675909
2500,32,64,0.05,0.002593763782213465
2500,64,64,0.05,0.002436840319300314
2500,128,64,0.05,0.0024164012800655674
2500,256,64,0.05,0.0024022189924511592
5000,32,64,0.05,0.002401956044123702
5000,64,64,0.05,0.0023198242711785747
5000,128,64,0.05,0.0023457365823701224
5000,256,64,0.05,0.0023616437462860326
100,32,8,0.1,0.005258203980038711
100,64,8,0.1,0.004415205693897942
100,128,8,0.1,0.0040578872726630116
100,256,8,0.1,0.0037724126810104635
500,32,8,0.1,0.003726183733639524
500,64,8,0.1,0.0034590248658218407
500,128,8,0.1,0.0034188511255635774
500,256,8,0.1,0.003275662251797111
1000,32,8,0.1,0.0033276429490608117
1000,64,8,0.1,0.003206236594012843
1000,128,8,0.1,0.003241722806208732
1000,256,8,0.1,0.003154490525646665
2500,32,8,0.1,0.0029943916441129994
2500,64,8,0.1,0.0029801059623479516
2500,128,8,0.1,0.0030854029328283034
2500,256,8,0.1,0.0030449743113215226
5000,32,8,0.1,0.002832253509281245
5000,64,8,0.1,0.0028658415044620304
5000,128,8,0.1,0.0029914358922697817
5000,256,8,0.1,0.0029804184431631835
100,32,16,0.1,0.00514799224792625
100,64,16,0.1,0.0043186168772030185
100,128,16,0.1,0.0038483281890820537
100,256,16,0.1,0.0035083286393572726
500,32,16,0.1,0.0036815188601171385
500,64,16,0.1,0.003317299527104525
500,128,16,0.1,0.0031540274190206804
500,256,16,0.1,0.002994362595033412
1000,32,16,0.1,0.0033243622089782782
1000,64,16,0.1,0.003080276766906359
1000,128,16,0.1,0.0029828084172632426
1000,256,16,0.1,0.0029061836072715435
2500,32,16,0.1,0.0029585959174654435
2500,64,16,0.1,0.0028779798450242937
2500,128,16,0.1,0.0028418855283087793
2500,256,16,0.1,0.0028330948701157936
5000,32,16,0.1,0.0027824345064524324
5000,64,16,0.1,0.002767918114934961
5000,128,16,0.1,0.0027677080145129622
5000,256,16,0.1,0.0027971939993780824
100,32,32,0.1,0.00514799224792625
100,64,32,0.1,0.004295970089299539
100,128,32,0.1,0.003815637250366458
100,256,32,0.1,0.003453257145439401
500,32,32,0.1,0.0036815188601171385
500,64,32,0.1,0.0033653927417486413
500,128,32,0.1,0.0031052196875954122
500,256,32,0.1,0.0029959339663385336
1000,32,32,0.1,0.003340245259180103
1000,64,32,0.1,0.0031374997866636138
1000,128,32,0.1,0.002932763345223297
1000,256,32,0.1,0.0029130010538285026
2500,32,32,0.1,0.002959682731404459
2500,64,32,0.1,0.0029029063291426964
2500,128,32,0.1,0.002803346731534493
2500,256,32,0.1,0.0028422292346176638
5000,32,32,0.1,0.002773578421533406
5000,64,32,0.1,0.002794648263815532
5000,128,32,0.1,0.0027360260503894373
5000,256,32,0.1,0.002806187214740493
100,32,64,0.1,0.00514799224792625
100,64,64,0.1,0.004295970089299539
100,128,64,0.1,0.003815637250366458
100,256,64,0.1,0.003488573470043643
500,32,64,0.1,0.0036815188601171385
500,64,64,0.1,0.0033653927417486413
500,128,64,0.1,0.0030959719795072573
500,256,64,0.1,0.0029987036564273163
1000,32,64,0.1,0.003340245259180103
1000,64,64,0.1,0.0031374997866636138
1000,128,64,0.1,0.002939026531312309
1000,256,64,0.1,0.002914311871752812
2500,32,64,0.1,0.002959682731404459
2500,64,64,0.1,0.0029029063291426964
2500,128,64,0.1,0.002808452427010091
2500,256,64,0.1,0.0028390519009558334
5000,32,64,0.1,0.002773578421533406
5000,64,64,0.1,0.002794648263815532
5000,128,64,0.1,0.0027397028589413986
5000,256,64,0.1,0.0028025521680352422
100,32,8,0.5,0.0066166758374962545
100,64,8,0.5,0.006671976602317115
100,128,8,0.5,0.006802141106797529
100,256,8,0.5,0.006954357732727857
500,32,8,0.5,0.005156438750706047
500,64,8,0.5,0.005608303785928625
500,128,8,0.5,0.0060108816569407085
500,256,8,0.5,0.0063005222507874475
1000,32,8,0.5,0.004860194380744025
1000,64,8,0.5,0.005423358508566106
1000,128,8,0.5,0.005834457774378384
1000,256,8,0.5,0.006178552306909953
2500,32,8,0.5,0.004657260430677354
2500,64,8,0.5,0.00523241625591161
2500,128,8,0.5,0.0057005275108706005
2500,256,8,0.5,0.0060208306762013246
5000,32,8,0.5,0.0045670418846111656
5000,64,8,0.5,0.0051343896237861205
5000,128,8,0.5,0.005626980238731734
5000,256,8,0.5,0.005934998021857275
100,32,16,0.5,0.006564124464896943
100,64,16,0.5,0.006372871003696087
100,128,16,0.5,0.006589300441575574
100,256,16,0.5,0.006421106338028318
500,32,16,0.5,0.004990424009468027
500,64,16,0.5,0.0055246003654704995
500,128,16,0.5,0.006005203449213298
500,256,16,0.5,0.006060940600888372
1000,32,16,0.5,0.004718393764120817
1000,64,16,0.5,0.005339008810597085
1000,128,16,0.5,0.005875127113160891
1000,256,16,0.5,0.0059911451115050056
2500,32,16,0.5,0.004503977572307962
2500,64,16,0.5,0.005184839286053865
2500,128,16,0.5,0.005736834615993001
2500,256,16,0.5,0.0059274125611073454
5000,32,16,0.5,0.0043806882449739645
5000,64,16,0.5,0.0051178947054284375
5000,128,16,0.5,0.005671094983555245
5000,256,16,0.5,0.00588717698777066
100,32,32,0.5,0.006564124464896943
100,64,32,0.5,0.006644049485201335
100,128,32,0.5,0.006586072551912176
100,256,32,0.5,0.006438090573132125
500,32,32,0.5,0.005049365961810598
500,64,32,0.5,0.005636666509290783
500,128,32,0.5,0.00597611616804863
500,256,32,0.5,0.006102799822021031
1000,32,32,0.5,0.004721783530257695
1000,64,32,0.5,0.0054486309834704
1000,128,32,0.5,0.0058585078178126845
1000,256,32,0.5,0.006035903389428035
2500,32,32,0.5,0.0045008650973824985
2500,64,32,0.5,0.005295611065864141
2500,128,32,0.5,0.005761945107633987
2500,256,32,0.5,0.005966335348432503
5000,32,32,0.5,0.0043988348723558
5000,64,32,0.5,0.005207876236822859
5000,128,32,0.5,0.005711292478689404
5000,256,32,0.5,0.005935006748779669
100,32,64,0.5,0.006564124464896943
100,64,64,0.5,0.006644049485201335
100,128,64,0.5,0.006586072551912176
100,256,64,0.5,0.006406637371027086
500,32,64,0.5,0.005049365961810598
500,64,64,0.5,0.005636666509290783
500,128,64,0.5,0.0060003204658412
500,256,64,0.5,0.006033180594452058
1000,32,64,0.5,0.004721783530257695
1000,64,64,0.5,0.0054486309834704
1000,128,64,0.5,0.005889702916026195
1000,256,64,0.5,0.005966814528187883
2500,32,64,0.5,0.0045008650973824985
2500,64,64,0.5,0.005295611065864141
2500,128,64,0.5,0.00577963722412357
2500,256,64,0.5,0.005904614602783335
5000,32,64,0.5,0.0043988348723558
5000,64,64,0.5,0.005207876236822859
5000,128,64,0.5,0.005722661739041434
5000,256,64,0.5,0.005870602138031687
