n_estimators,num_leaves,max_depth,learning_rate,mae
100,64,32,0.05,0.005406099410703057
100,128,32,0.05,0.004435591666702607
100,256,32,0.05,0.0037750454325154842
500,32,32,0.05,0.002875853470073341
500,64,32,0.05,0.0024494387162379014
500,128,32,0.05,0.0021062772020472662
500,256,32,0.05,0.0019368945129174652
1000,32,32,0.05,0.002435268462075291
1000,64,32,0.05,0.0021034640057853112
1000,128,32,0.05,0.0018835148502046519
1000,256,32,0.05,0.0017599065652954813
2500,32,32,0.05,0.002013489455653759
2500,64,32,0.05,0.0018099550435289906
2500,128,32,0.05,0.0016664514767675911
2500,256,32,0.05,0.001571040021048547
5000,32,32,0.05,0.0017744322338180006
5000,64,32,0.05,0.0016362560560382196
5000,128,32,0.05,0.001541704567017044
5000,256,32,0.05,0.001482461460875096
100,32,64,0.05,0.007185475219751456
100,64,64,0.05,0.005406099410703057
100,128,64,0.05,0.004435591666702607
100,256,64,0.05,0.0037750454325154842
500,32,64,0.05,0.002875853470073341
500,64,64,0.05,0.0024494387162379014
500,128,64,0.05,0.00210622351298511
500,256,64,0.05,0.0019350270667503522
1000,32,64,0.05,0.002435268462075291
1000,64,64,0.05,0.0021034640057853112
1000,128,64,0.05,0.0018850906588264071
1000,256,64,0.05,0.0017611424094988294
2500,32,64,0.05,0.002013489455653759
2500,64,64,0.05,0.0018099550435289906
2500,128,64,0.05,0.001660902237961906
2500,256,64,0.05,0.0015736158989028653
5000,32,64,0.05,0.0017744322338180006
5000,64,64,0.05,0.0016361279343507392
5000,128,64,0.05,0.0015417874482038835
5000,256,64,0.05,0.001491214752119301
100,32,8,0.1,0.004970041337361362
100,64,8,0.1,0.0039051473868421276
100,128,8,0.1,0.0034897845913379783
100,256,8,0.1,0.003118005203705124
500,32,8,0.1,0.00321572220246263
500,64,8,0.1,0.002797455590217613
500,128,8,0.1,0.0024729904433683993
500,256,8,0.1,0.0024006781516955097
1000,32,8,0.1,0.0027491772053885354
1000,64,8,0.1,0.0024223671102537848
1000,128,8,0.1,0.0022183087124458207
1000,256,8,0.1,0.0022275519033863834
2500,32,8,0.1,0.0022237237653440337
2500,64,8,0.1,0.0020490535615816036
2500,128,8,0.1,0.001981093509772706
2500,256,8,0.1,0.002036813355016097
5000,32,8,0.1,0.0019458755370956606
5000,64,8,0.1,0.0018461227696247742
5000,128,8,0.1,0.0018696725466715144
5000,256,8,0.1,0.0019456328626519578
100,32,16,0.1,0.004883289406901385
100,64,16,0.1,0.003921702717723704
100,128,16,0.1,0.003362324633925967
100,256,16,0.1,0.003014555922830822
500,32,16,0.1,0.0031597212332318677
500,64,16,0.1,0.0027056889881989558
500,128,16,0.1,0.0024198382962353606
500,256,16,0.1,0.0021849738278168322
1000,32,16,0.1,0.002727031955388612
1000,64,16,0.1,0.0023352715167327676
1000,128,16,0.1,0.0021214552371691823
1000,256,16,0.1,0.0019694848771868957
2500,32,16,0.1,0.002192305132183286
2500,64,16,0.1,0.002004814864500411
2500,128,16,0.1,0.0018720393893423934
2500,256,16,0.1,0.001805111501797316
5000,32,16,0.1,0.001925786797931978
5000,64,16,0.1,0.0018154561020445076
5000,128,16,0.1,0.001744732587714004
5000,256,16,0.1,0.0017286561556384694
100,32,32,0.1,0.004883289406901385
100,64,32,0.1,0.0039557506965144295
100,128,32,0.1,0.0033617775809202874
100,256,32,0.1,0.0029425388293433394
500,32,32,0.1,0.0031917474159520584
500,64,32,0.1,0.002705164862422836
500,128,32,0.1,0.0024017587310224044
500,256,32,0.1,0.0021407445149559915
1000,32,32,0.1,0.0027402035721191885
1000,64,32,0.1,0.0023666516341880593
1000,128,32,0.1,0.0021136318408544502
1000,256,32,0.1,0.001955036926468034
2500,32,32,0.1,0.002216862256737177
2500,64,32,0.1,0.0020301548483705853
2500,128,32,0.1,0.001866501958675144
2500,256,32,0.1,0.0017939400890084837
5000,32,32,0.1,0.0019293978303944598
5000,64,32,0.1,0.001848606010896644
5000,128,32,0.1,0.0017446932686250196
5000,256,32,0.1,0.0017231651584713908
100,32,64,0.1,0.004883289406901385
100,64,64,0.1,0.0039557506965144295
100,128,64,0.1,0.0033617775809202874
100,256,64,0.1,0.0029425388293433394
500,32,64,0.1,0.0031917474159520584
500,64,64,0.1,0.002705164862422836
500,128,64,0.1,0.0024017587310224044
500,256,64,0.1,0.0021482338330789325
1000,32,64,0.1,0.0027402035721191885
1000,64,64,0.1,0.0023666516341880593
1000,128,64,0.1,0.002108835900525862
1000,256,64,0.1,0.001962228814919368
2500,32,64,0.1,0.002216862256737177
2500,64,64,0.1,0.0020353706225133927
2500,128,64,0.1,0.0018675146199450745
2500,256,64,0.1,0.0017985802708462251
5000,32,64,0.1,0.0019293978303944598
5000,64,64,0.1,0.0018390018127555916
5000,128,64,0.1,0.0017409335878808335
5000,256,64,0.1,0.0017267568350277831
100,32,8,0.5,0.005960814237521208
100,64,8,0.5,0.005410278496560743
100,128,8,0.5,0.004858013859112071
100,256,8,0.5,0.004765115717368498
500,32,8,0.5,0.003592129247308682
500,64,8,0.5,0.003715152265910929
500,128,8,0.5,0.003728590797388144
500,256,8,0.5,0.0038791717356109175
1000,32,8,0.5,0.003132366153658559
1000,64,8,0.5,0.0033277979239712636
1000,128,8,0.5,0.0035410160597595507
1000,256,8,0.5,0.0037057548610681308
2500,32,8,0.5,0.0027658163733875808
2500,64,8,0.5,0.0030882403940260764
2500,128,8,0.5,0.0033896495767182615
2500,256,8,0.5,0.0035655796922646117
5000,32,8,0.5,0.0026078535798147737
5000,64,8,0.5,0.002969746061859665
5000,128,8,0.5,0.003309093832967759
5000,256,8,0.5,0.0034867071237264357
100,32,16,0.5,0.006060890689698599
100,64,16,0.5,0.005264838686493827
100,128,16,0.5,0.004831713214680662
100,256,16,0.5,0.004607650697486994
500,32,16,0.5,0.003756239443471509
500,64,16,0.5,0.0037171937276426655
500,128,16,0.5,0.0038011974467603666
500,256,16,0.5,0.003925993121399105
1000,32,16,0.5,0.0033455200447356135
1000,64,16,0.5,0.0034293074126711246
1000,128,16,0.5,0.003578089308401986
1000,256,16,0.5,0.003796809575677114
2500,32,16,0.5,0.002976829973822189
2500,64,16,0.5,0.0031727236425396206
2500,128,16,0.5,0.0034100813314208744
2500,256,16,0.5,0.003679137384885599
5000,32,16,0.5,0.0028185242322851323
5000,64,16,0.5,0.003048734026804525
5000,128,16,0.5,0.00332280929872466
5000,256,16,0.5,0.00362594316300017
100,32,32,0.5,0.006060890689698599
100,64,32,0.5,0.0055343463836478495
100,128,32,0.5,0.004832980454715845
100,256,32,0.5,0.004664761686261245
500,32,32,0.5,0.0037429693205707957
500,64,32,0.5,0.003882222464449945
500,128,32,0.5,0.0038673489014884447
500,256,32,0.5,0.003956081757667828
1000,32,32,0.5,0.003287842379681879
1000,64,32,0.5,0.003544597748827479
1000,128,32,0.5,0.003655695148238286
1000,256,32,0.5,0.00382527809784063
2500,32,32,0.5,0.002949469727561112
2500,64,32,0.5,0.00328806746213588
2500,128,32,0.5,0.0034760182697783563
2500,256,32,0.5,0.0037115986966873363
5000,32,32,0.5,0.002798948857309584
5000,64,32,0.5,0.003162751496138618
5000,128,32,0.5,0.0033924547818171254
5000,256,32,0.5,0.0036588627243883004
100,32,64,0.5,0.006060890689698599
100,64,64,0.5,0.0055343463836478495
100,128,64,0.5,0.004832980454715845
100,256,64,0.5,0.004664761686261245
500,32,64,0.5,0.0037429693205707957
500,64,64,0.5,0.003882222464449945
500,128,64,0.5,0.0038673489014884447
500,256,64,0.5,0.00397928555311291
1000,32,64,0.5,0.003287842379681879
1000,64,64,0.5,0.003544597748827479
1000,128,64,0.5,0.0036560771362821654
1000,256,64,0.5,0.003841095277534577
2500,32,64,0.5,0.002949469727561112
2500,64,64,0.5,0.00328806746213588
2500,128,64,0.5,0.003476508050107168
2500,256,64,0.5,0.003731118068085953
5000,32,64,0.5,0.002798948857309584
5000,64,64,0.5,0.003162751496138618
5000,128,64,0.5,0.0033967089265531727
5000,256,64,0.5,0.003672256424638546
