n_estimators,num_leaves,max_depth,learning_rate,mae
500,256,8,0.01,0.0033194172694902876
1000,32,8,0.01,0.0035622022395309285
1000,64,8,0.01,0.00257369704757689
1000,128,8,0.01,0.0020930023658118
1000,256,8,0.01,0.0019416083013686627
2500,32,8,0.01,0.0023761967260881546
2500,64,8,0.01,0.0020078401611422604
2500,128,8,0.01,0.001729607498636367
2500,256,8,0.01,0.0016651264141090525
5000,32,8,0.01,0.002014432614521047
5000,64,8,0.01,0.0017699347756547422
5000,128,8,0.01,0.0015573860323516108
5000,256,8,0.01,0.0015562037137183953
100,32,16,0.01,0.04681060886492347
100,64,16,0.01,0.044650068285173095
100,128,16,0.01,0.043430118205931977
100,256,16,0.01,0.042574011943272504
500,32,16,0.01,0.0067118972752276225
500,64,16,0.01,0.00516999880830071
500,128,16,0.01,0.004108896578157898
500,256,16,0.01,0.003527616856896883
1000,32,16,0.01,0.0035797035227559705
1000,64,16,0.01,0.0026033924693265095
1000,128,16,0.01,0.0021075249807685887
1000,256,16,0.01,0.001795817996013856
2500,32,16,0.01,0.0023869869653179413
2500,64,16,0.01,0.0019418084194766688
2500,128,16,0.01,0.0017046416561505183
2500,256,16,0.01,0.0015044390984758434
5000,32,16,0.01,0.0019846628884455605
5000,64,16,0.01,0.0016932684015258971
5000,128,16,0.01,0.0015230840636395804
5000,256,16,0.01,0.0013782564951460702
100,32,32,0.01,0.04681060886492347
100,64,32,0.01,0.044650068285173095
100,128,32,0.01,0.043430118205931977
100,256,32,0.01,0.042574011943272504
500,32,32,0.01,0.0067118972752276225
500,64,32,0.01,0.005156475473038887
500,128,32,0.01,0.004072807926655349
500,256,32,0.01,0.003525073487801234
1000,32,32,0.01,0.0035797035227559705
1000,64,32,0.01,0.0025837659475430068
1000,128,32,0.01,0.002125680274520534
1000,256,32,0.01,0.0017891297024906414
2500,32,32,0.01,0.0023869869653179413
2500,64,32,0.01,0.0019738781667065068
2500,128,32,0.01,0.001695133241369644
2500,256,32,0.01,0.0015115611301121073
5000,32,32,0.01,0.0020017783860435644
5000,64,32,0.01,0.001691642834751709
5000,128,32,0.01,0.0015152978109490298
5000,256,32,0.01,0.0013843008779612484
100,32,64,0.01,0.04681060886492347
100,64,64,0.01,0.044650068285173095
100,128,64,0.01,0.043430118205931977
100,256,64,0.01,0.042574011943272504
500,32,64,0.01,0.0067118972752276225
500,64,64,0.01,0.005156475473038887
500,128,64,0.01,0.004072807926655349
500,256,64,0.01,0.003525073487801234
1000,32,64,0.01,0.0035797035227559705
1000,64,64,0.01,0.0025837659475430068
1000,128,64,0.01,0.002125680274520534
1000,256,64,0.01,0.0017847359685629202
2500,32,64,0.01,0.0023869869653179413
2500,64,64,0.01,0.0019738781667065068
2500,128,64,0.01,0.0017025825137430921
2500,256,64,0.01,0.0014986837281940606
5000,32,64,0.01,0.0020017783860435644
5000,64,64,0.01,0.001691642834751709
5000,128,64,0.01,0.001528233774068569
5000,256,64,0.01,0.0013856914973921024
100,32,8,0.05,0.007106242669487208
100,64,8,0.05,0.005497352820971023
100,128,8,0.05,0.004440942100175355
100,256,8,0.05,0.003625918609598956
500,32,8,0.05,0.0030209409667452244
500,64,8,0.05,0.0025077706569976753
500,128,8,0.05,0.002272033128951281
500,256,8,0.05,0.0021146576746614437
1000,32,8,0.05,0.002560262338526323
1000,64,8,0.05,0.0022503608362734
1000,128,8,0.05,0.002049811240754077
1000,256,8,0.05,0.0019637648218374265
2500,32,8,0.05,0.002132206411939422
2500,64,8,0.05,0.001950836299968665
2500,128,8,0.05,0.0018408895169446922
2500,256,8,0.05,0.0018102850848878028
5000,32,8,0.05,0.0018785370193561963
5000,64,8,0.05,0.0017817657945135032
5000,128,8,0.05,0.0017298104699915075
5000,256,8,0.05,0.0017459288358340095
100,32,16,0.05,0.007154795847735434
100,64,16,0.05,0.005558848304131472
100,128,16,0.05,0.004499909732385785
100,256,16,0.05,0.003745574360410292
500,32,16,0.05,0.0029285574965707923
500,64,16,0.05,0.0024577009210021193
500,128,16,0.05,0.0021972610942184775
500,256,16,0.05,0.001988138812790936
1000,32,16,0.05,0.0024925086661391916
1000,64,16,0.05,0.002196714198733825
1000,128,16,0.05,0.0019785532326064186
1000,256,16,0.05,0.0018131190608881849
2500,32,16,0.05,0.002099910269401137
2500,64,16,0.05,0.0019093508248737897
2500,128,16,0.05,0.0017482408850672954
2500,256,16,0.05,0.001661722046272553
5000,32,16,0.05,0.0018476460952674863
5000,64,16,0.05,0.0017311083594761815
5000,128,16,0.05,0.0016340260546086694
5000,256,16,0.05,0.0015890821699930293
100,32,32,0.05,0.007154795847735434
100,64,32,0.05,0.00552644053469589
100,128,32,0.05,0.004496413221433112
100,256,32,0.05,0.0037736040141081624
500,32,32,0.05,0.0029285574965707923
500,64,32,0.05,0.0024666662430246553
500,128,32,0.05,0.0021723802496732268
500,256,32,0.05,0.0019634928662076944
1000,32,32,0.05,0.0024925086661391916
1000,64,32,0.05,0.002186424460398483
1000,128,32,0.05,0.001955870659034846
1000,256,32,0.05,0.0018126752093323417
2500,32,32,0.05,0.0021044757627178565
2500,64,32,0.05,0.001888831499027392
2500,128,32,0.05,0.0017447177258550983
2500,256,32,0.05,0.001649859653264447
5000,32,32,0.05,0.001868270743962608
5000,64,32,0.05,0.0017298388633264362
5000,128,32,0.05,0.0016308096351806249
5000,256,32,0.05,0.001576713340527849
100,32,64,0.05,0.007154795847735434
100,64,64,0.05,0.00552644053469589
100,128,64,0.05,0.004496413221433112
100,256,64,0.05,0.0037736040141081624
500,32,64,0.05,0.0029285574965707923
500,64,64,0.05,0.0024666662430246553
500,128,64,0.05,0.002176832114517053
500,256,64,0.05,0.0019479222368644392
1000,32,64,0.05,0.0024925086661391916
1000,64,64,0.05,0.002186424460398483
1000,128,64,0.05,0.0019514205831141077
1000,256,64,0.05,0.0017911783354773788
2500,32,64,0.05,0.0021044757627178565
2500,64,64,0.05,0.001888831499027392
2500,128,64,0.05,0.0017460389596695666
2500,256,64,0.05,0.0016414118898787713
5000,32,64,0.05,0.001868270743962608
5000,64,64,0.05,0.0017298388633264362
5000,128,64,0.05,0.0016318762739087206
5000,256,64,0.05,0.0015746313910986523
100,32,8,0.1,0.0049632924684741946
100,64,8,0.1,0.003960792856374623
100,128,8,0.1,0.0035994892036555776
100,256,8,0.1,0.0031434246070055193
500,32,8,0.1,0.0032725750020488873
500,64,8,0.1,0.002889974208484526
500,128,8,0.1,0.0026049444186307005
500,256,8,0.1,0.002511216587955136
1000,32,8,0.1,0.0028363205743197157
1000,64,8,0.1,0.002513079882275349
1000,128,8,0.1,0.0023706376613208797
1000,256,8,0.1,0.0023346942897745173
2500,32,8,0.1,0.002318059308678258
2500,64,8,0.1,0.0021398193578929772
2500,128,8,0.1,0.002153351172222947
2500,256,8,0.1,0.0021751277601188557
5000,32,8,0.1,0.0020127736943647214
5000,64,8,0.1,0.0019647655929758874
5000,128,8,0.1,0.002046542972806214
5000,256,8,0.1,0.002101712688888688
100,32,16,0.1,0.004922269448335968
100,64,16,0.1,0.003977641689029623
100,128,16,0.1,0.0033972675153423437
100,256,16,0.1,0.0030614911452925275
500,32,16,0.1,0.0032000165394056603
500,64,16,0.1,0.002838817527102829
500,128,16,0.1,0.002490064202439847
500,256,16,0.1,0.0022678273897469518
1000,32,16,0.1,0.002791930025496824
1000,64,16,0.1,0.002493218963486114
1000,128,16,0.1,0.0022417016013109893
1000,256,16,0.1,0.0020835865601976588
2500,32,16,0.1,0.0023219638397744685
2500,64,16,0.1,0.002150259179902138
2500,128,16,0.1,0.0020134533586853324
2500,256,16,0.1,0.0019348458482222786
5000,32,16,0.1,0.002073054762897396
5000,64,16,0.1,0.001978867872739695
5000,128,16,0.1,0.0018905110649457965
5000,256,16,0.1,0.0018665013524422499
100,32,32,0.1,0.004922269448335968
100,64,32,0.1,0.003997033224248555
100,128,32,0.1,0.0033998944437753386
100,256,32,0.1,0.003013943334633304
500,32,32,0.1,0.0032009930238506585
500,64,32,0.1,0.0028228855612669186
500,128,32,0.1,0.0025191835457396847
500,256,32,0.1,0.0022591591470908575
1000,32,32,0.1,0.002775298684357233
1000,64,32,0.1,0.0025122435469374614
1000,128,32,0.1,0.0022833068523171905
1000,256,32,0.1,0.002098143567775827
2500,32,32,0.1,0.002302946341382568
2500,64,32,0.1,0.0021660007585257864
2500,128,32,0.1,0.0020315487061383546
2500,256,32,0.1,0.0019479239773835609
5000,32,32,0.1,0.002046266229879856
5000,64,32,0.1,0.0019747859453153687
5000,128,32,0.1,0.0019136350886413214
5000,256,32,0.1,0.001877781989249175
100,32,64,0.1,0.004922269448335968
100,64,64,0.1,0.003997033224248555
100,128,64,0.1,0.0033998944437753386
100,256,64,0.1,0.003013943334633304
500,32,64,0.1,0.0032009930238506585
500,64,64,0.1,0.0028228855612669186
500,128,64,0.1,0.0025191835457396847
500,256,64,0.1,0.0022599290891763004
1000,32,64,0.1,0.002775298684357233
1000,64,64,0.1,0.0025122435469374614
1000,128,64,0.1,0.0022810027894884398
1000,256,64,0.1,0.002090550957510871
2500,32,64,0.1,0.002302946341382568
2500,64,64,0.1,0.0021660007585257864
2500,128,64,0.1,0.002033220325878059
2500,256,64,0.1,0.0019471842047636074
5000,32,64,0.1,0.002046266229879856
5000,64,64,0.1,0.0019747859453153687
5000,128,64,0.1,0.0019101733888549483
5000,256,64,0.1,0.0018821494976353722
100,32,8,0.5,0.0061006313759324115
100,64,8,0.5,0.0055990827063902475
100,128,8,0.5,0.004995757560056941
100,256,8,0.5,0.0049559921465830836
500,32,8,0.5,0.003808731960750856
500,64,8,0.5,0.004019212603519381
500,128,8,0.5,0.00396483687225005
500,256,8,0.5,0.004131594037293641
1000,32,8,0.5,0.0034134537889304647
1000,64,8,0.5,0.003712688010048398
1000,128,8,0.5,0.0037839550022687185
1000,256,8,0.5,0.003968703815700957
2500,32,8,0.5,0.0030857050212776656
2500,64,8,0.5,0.003478496312609446
2500,128,8,0.5,0.0036175333543772064
2500,256,8,0.5,0.0038229529676137943
5000,32,8,0.5,0.0029418736235174324
5000,64,8,0.5,0.0033678635592186658
5000,128,8,0.5,0.0035519089664824647
5000,256,8,0.5,0.00373727584434194
100,32,16,0.5,0.006009797003800427
100,64,16,0.5,0.00587895080812425
100,128,16,0.5,0.004938085339598009
100,256,16,0.5,0.004720490910963906
500,32,16,0.5,0.0038963634688203123
500,64,16,0.5,0.004173441749462519
500,128,16,0.5,0.004046226544930939
500,256,16,0.5,0.004188357142752906
1000,32,16,0.5,0.00347324647679509
1000,64,16,0.5,0.003844993084406609
1000,128,16,0.5,0.003873256740288145
1000,256,16,0.5,0.004085415601017246
2500,32,16,0.5,0.0031415666202975387
2500,64,16,0.5,0.0036140948463461585
2500,128,16,0.5,0.0037277608367851747
2500,256,16,0.5,0.003988682876445679
5000,32,16,0.5,0.003023325743469777
5000,64,16,0.5,0.003504807304100823
5000,128,16,0.5,0.0036528387606860327
5000,256,16,0.5,0.003934888715880395
100,32,32,0.5,0.006009797003800427
100,64,32,0.5,0.005566099655414238
100,128,32,0.5,0.004907912154668783
100,256,32,0.5,0.004747770809923893
500,32,32,0.5,0.003936355049075124
500,64,32,0.5,0.004166837928621834
500,128,32,0.5,0.00406679894813319
500,256,32,0.5,0.0041834148065738735
1000,32,32,0.5,0.0035319504972183857
1000,64,32,0.5,0.0038992141350381766
1000,128,32,0.5,0.0038765465410599688
1000,256,32,0.5,0.004049717451421813
2500,32,32,0.5,0.0032114664782199355
2500,64,32,0.5,0.003645295753100956
2500,128,32,0.5,0.0037243040812728148
2500,256,32,0.5,0.003945992892255314
5000,32,32,0.5,0.0030762002223304655
5000,64,32,0.5,0.0035408337053295697
5000,128,32,0.5,0.003653674446814872
5000,256,32,0.5,0.0039007393050656475
100,32,64,0.5,0.006009797003800427
100,64,64,0.5,0.005566099655414238
100,128,64,0.5,0.004907912154668783
100,256,64,0.5,0.004836090349093252
500,32,64,0.5,0.003936355049075124
500,64,64,0.5,0.004166837928621834
500,128,64,0.5,0.00406679894813319
500,256,64,0.5,0.004218876720298445
1000,32,64,0.5,0.0035319504972183857
1000,64,64,0.5,0.0038992141350381766
1000,128,64,0.5,0.003879816805234075
1000,256,64,0.5,0.004100580889729423
2500,32,64,0.5,0.0032114664782199355
2500,64,64,0.5,0.003645295753100956
2500,128,64,0.5,0.0037295979854147505
2500,256,64,0.5,0.004000943522237556
5000,32,64,0.5,0.0030762002223304655
5000,64,64,0.5,0.00354593694875508
5000,128,64,0.5,0.003645193808394167
5000,256,64,0.5,0.00395195776424458
