n_estimators,num_leaves,max_depth,learning_rate,mae
100,64,16,0.01,0.044674353511512895
100,128,16,0.01,0.04325697009855245
100,256,16,0.01,0.04276356573575417
500,32,16,0.01,0.006893757206498808
500,64,16,0.01,0.005635870463590409
500,128,16,0.01,0.004681346768299028
500,256,16,0.01,0.004219125337166252
1000,32,16,0.01,0.00391625749049619
1000,64,16,0.01,0.0034025089803174035
1000,128,16,0.01,0.0030552568209263847
1000,256,16,0.01,0.002901052515861249
2500,32,16,0.01,0.003076252184843407
2500,64,16,0.01,0.002868071834969542
2500,128,16,0.01,0.002772851283586785
2500,256,16,0.01,0.0026538413146388403
5000,32,16,0.01,0.00279998248071836
5000,64,16,0.01,0.0027006036127335846
5000,128,16,0.01,0.002667362336893726
5000,256,16,0.01,0.0025685257079945466
100,32,32,0.01,0.04669437270155819
100,64,32,0.01,0.044674353511512895
100,128,32,0.01,0.04325697009855245
100,256,32,0.01,0.04276356573575417
500,32,32,0.01,0.006893757206498808
500,64,32,0.01,0.005610906942272609
500,128,32,0.01,0.004711109901921651
500,256,32,0.01,0.00422791862638478
1000,32,32,0.01,0.0039012409845266154
1000,64,32,0.01,0.003396366328975833
1000,128,32,0.01,0.003054733009662856
1000,256,32,0.01,0.0028282756692229096
2500,32,32,0.01,0.003074515916252225
2500,64,32,0.01,0.0028608479793416383
2500,128,32,0.01,0.0027616978196643863
2500,256,32,0.01,0.002630573343157792
5000,32,32,0.01,0.0028127727751371613
5000,64,32,0.01,0.002676780644917787
5000,128,32,0.01,0.002646583630249281
5000,256,32,0.01,0.002550598452720136
100,32,64,0.01,0.04669437270155819
100,64,64,0.01,0.044674353511512895
100,128,64,0.01,0.04325697009855245
100,256,64,0.01,0.04276356573575417
500,32,64,0.01,0.006893757206498808
500,64,64,0.01,0.005610906942272609
500,128,64,0.01,0.004711109901921651
500,256,64,0.01,0.004228124743190225
1000,32,64,0.01,0.0039012409845266154
1000,64,64,0.01,0.003396366328975833
1000,128,64,0.01,0.003054733009662856
1000,256,64,0.01,0.0028389683426052925
2500,32,64,0.01,0.003074515916252225
2500,64,64,0.01,0.0028608479793416383
2500,128,64,0.01,0.002745514955307332
2500,256,64,0.01,0.002618531725569268
5000,32,64,0.01,0.0028127727751371613
5000,64,64,0.01,0.002676780644917787
5000,128,64,0.01,0.0026488741970873654
5000,256,64,0.01,0.002553040023165666
100,32,8,0.05,0.00756204890934428
100,64,8,0.05,0.0060873308128882395
100,128,8,0.05,0.004870927885450477
100,256,8,0.05,0.004706870340707448
500,32,8,0.05,0.0037691540836070447
500,64,8,0.05,0.003514231168726895
500,128,8,0.05,0.0032296614924719204
500,256,8,0.05,0.003258408510490003
1000,32,8,0.05,0.003447414185728548
1000,64,8,0.05,0.0033227876878819877
1000,128,8,0.05,0.003130969022718824
1000,256,8,0.05,0.003143494108196177
2500,32,8,0.05,0.003178209787364789
2500,64,8,0.05,0.003147233506795388
2500,128,8,0.05,0.0030384729001617316
2500,256,8,0.05,0.0030523062828023877
5000,32,8,0.05,0.003042924097722094
5000,64,8,0.05,0.003061679692616841
5000,128,8,0.05,0.0029671248938179097
5000,256,8,0.05,0.003000399521571118
100,32,16,0.05,0.007159501180738801
100,64,16,0.05,0.005928087387124938
100,128,16,0.05,0.005133467801805503
100,256,16,0.05,0.004583811934889889
500,32,16,0.05,0.0036482711328179027
500,64,16,0.05,0.003360715131976545
500,128,16,0.05,0.0032817845014472993
500,256,16,0.05,0.003119825017338305
1000,32,16,0.05,0.0033329429238579157
1000,64,16,0.05,0.0031840245672733443
1000,128,16,0.05,0.003167917244839947
1000,256,16,0.05,0.00302348004677799
2500,32,16,0.05,0.003031600078389652
2500,64,16,0.05,0.0030180311004434105
2500,128,16,0.05,0.0030637345638633373
2500,256,16,0.05,0.002958358083612547
5000,32,16,0.05,0.002902323966261872
5000,64,16,0.05,0.002928611015378413
5000,128,16,0.05,0.0030147619647627284
5000,256,16,0.05,0.0029243368531267394
100,32,32,0.05,0.007159501180738801
100,64,32,0.05,0.00602401757548596
100,128,32,0.05,0.005105644016405122
100,256,32,0.05,0.004627641841484073
500,32,32,0.05,0.003651815309008777
500,64,32,0.05,0.00336393177197742
500,128,32,0.05,0.003245282666259765
500,256,32,0.05,0.003098601393721662
1000,32,32,0.05,0.003338145877680143
1000,64,32,0.05,0.003173729321713707
1000,128,32,0.05,0.0031265907579364456
1000,256,32,0.05,0.0030110796590369854
2500,32,32,0.05,0.0030692400943199555
2500,64,32,0.05,0.0030053566735849897
2500,128,32,0.05,0.0030291064962993304
2500,256,32,0.05,0.002948620372632737
5000,32,32,0.05,0.0029260032717292397
5000,64,32,0.05,0.0029249860352000717
5000,128,32,0.05,0.002976687552818162
5000,256,32,0.05,0.0029210388674736744
100,32,64,0.05,0.007159501180738801
100,64,64,0.05,0.00602401757548596
100,128,64,0.05,0.005105644016405122
100,256,64,0.05,0.004630216312588945
500,32,64,0.05,0.003651815309008777
500,64,64,0.05,0.00336393177197742
500,128,64,0.05,0.0032470508256489494
500,256,64,0.05,0.0031118368335877077
1000,32,64,0.05,0.003338145877680143
1000,64,64,0.05,0.003173729321713707
1000,128,64,0.05,0.0031349257772821174
1000,256,64,0.05,0.0030312238031292137
2500,32,64,0.05,0.0030692400943199555
2500,64,64,0.05,0.0030053566735849897
2500,128,64,0.05,0.003033033193332472
2500,256,64,0.05,0.0029672119429197874
5000,32,64,0.05,0.0029260032717292397
5000,64,64,0.05,0.0029249860352000717
5000,128,64,0.05,0.0029823945908029627
5000,256,64,0.05,0.002938803021721427
100,32,8,0.1,0.00524531188042761
100,64,8,0.1,0.00470931698688221
100,128,8,0.1,0.004339637369143183
100,256,8,0.1,0.004452701987423452
500,32,8,0.1,0.0041342088682450335
500,64,8,0.1,0.003960141304026246
500,128,8,0.1,0.003906519483917539
500,256,8,0.1,0.003938744182768917
1000,32,8,0.1,0.003901992811112648
1000,64,8,0.1,0.0038107910253286333
1000,128,8,0.1,0.003811817107661454
1000,256,8,0.1,0.0038316549720139427
2500,32,8,0.1,0.0036316705708823974
2500,64,8,0.1,0.0036614981762242036
2500,128,8,0.1,0.0037043847034807214
2500,256,8,0.1,0.00372892649866548
5000,32,8,0.1,0.0035046016437382485
5000,64,8,0.1,0.0035751287700395745
5000,128,8,0.1,0.0036367192123558604
5000,256,8,0.1,0.003662394273867926
100,32,16,0.1,0.005256899538419461
100,64,16,0.1,0.004591852570751943
100,128,16,0.1,0.004192876460521521
100,256,16,0.1,0.004043240300144669
500,32,16,0.1,0.004025411320405462
500,64,16,0.1,0.003831910335739539
500,128,16,0.1,0.0036716156489843598
500,256,16,0.1,0.003674353246333913
1000,32,16,0.1,0.0037682876871850055
1000,64,16,0.1,0.003663377986302475
1000,128,16,0.1,0.0035749358037603825
1000,256,16,0.1,0.0036109759486241417
2500,32,16,0.1,0.0035541764802846693
2500,64,16,0.1,0.003521689667265339
2500,128,16,0.1,0.0034904456832466593
2500,256,16,0.1,0.0035477028049085654
5000,32,16,0.1,0.003443564254959936
5000,64,16,0.1,0.0034534696448227926
5000,128,16,0.1,0.0034455488642056056
5000,256,16,0.1,0.003518521965473158
100,32,32,0.1,0.005256899538419461
100,64,32,0.1,0.004603696538823437
100,128,32,0.1,0.004161682178078964
100,256,32,0.1,0.003995723686301054
500,32,32,0.1,0.004017954881849488
500,64,32,0.1,0.0038415871744375057
500,128,32,0.1,0.003680369476365627
500,256,32,0.1,0.0036246262404863437
1000,32,32,0.1,0.003779330610245539
1000,64,32,0.1,0.003669206560397056
1000,128,32,0.1,0.0035840251710962637
1000,256,32,0.1,0.0035755135480804298
2500,32,32,0.1,0.0035462184791709124
2500,64,32,0.1,0.003537583212813023
2500,128,32,0.1,0.0035099737482670646
2500,256,32,0.1,0.00353175322555921
5000,32,32,0.1,0.0034316774139923857
5000,64,32,0.1,0.003473089035322102
5000,128,32,0.1,0.0034670181281391548
5000,256,32,0.1,0.0035054243598572478
100,32,64,0.1,0.005256899538419461
100,64,64,0.1,0.004603696538823437
100,128,64,0.1,0.004161682178078964
100,256,64,0.1,0.003995723396349746
500,32,64,0.1,0.004017954881849488
500,64,64,0.1,0.0038415871744375057
500,128,64,0.1,0.0036734336391935425
500,256,64,0.1,0.0036386551915398844
1000,32,64,0.1,0.003779330610245539
1000,64,64,0.1,0.003669206560397056
1000,128,64,0.1,0.003589572600216849
1000,256,64,0.1,0.0035857217844035053
2500,32,64,0.1,0.0035462184791709124
2500,64,64,0.1,0.003537583212813023
2500,128,64,0.1,0.0035088166821276717
2500,256,64,0.1,0.003537521557968471
5000,32,64,0.1,0.0034316774139923857
5000,64,64,0.1,0.003473089035322102
5000,128,64,0.1,0.0034660220311972917
5000,256,64,0.1,0.0035134812335203725
100,32,8,0.5,0.00819051957713902
100,64,8,0.5,0.008435018610054886
100,128,8,0.5,0.008308108686895478
100,256,8,0.5,0.008319267927527964
500,32,8,0.5,0.006957378217301969
500,64,8,0.5,0.0076450039154398
500,128,8,0.5,0.007694225932446322
500,256,8,0.5,0.0077193552319188025
1000,32,8,0.5,0.006742013383661943
1000,64,8,0.5,0.007539850724674063
1000,128,8,0.5,0.007536472747093278
1000,256,8,0.5,0.007550330703279544
2500,32,8,0.5,0.0065833476197172105
2500,64,8,0.5,0.007353341585967838
2500,128,8,0.5,0.007406645205496579
2500,256,8,0.5,0.007416254895418394
5000,32,8,0.5,0.006471324689468687
5000,64,8,0.5,0.007243735882375334
5000,128,8,0.5,0.007328148700477
5000,256,8,0.5,0.007358558322062484
100,32,16,0.5,0.00802891772548288
100,64,16,0.5,0.008127248977935767
100,128,16,0.5,0.007900523841505334
100,256,16,0.5,0.008256352747355592
500,32,16,0.5,0.006933328739966346
500,64,16,0.5,0.007351546141302937
500,128,16,0.5,0.007538654092516093
500,256,16,0.5,0.007975279520485316
1000,32,16,0.5,0.006725409707470798
1000,64,16,0.5,0.007203013795457106
1000,128,16,0.5,0.007462281920953126
1000,256,16,0.5,0.007901467579627312
2500,32,16,0.5,0.006525394278873007
2500,64,16,0.5,0.007079044410392759
2500,128,16,0.5,0.007389907192544692
2500,256,16,0.5,0.007847079756695232
5000,32,16,0.5,0.006434914487155936
5000,64,16,0.5,0.007017231680091671
5000,128,16,0.5,0.0073501800950986984
5000,256,16,0.5,0.007808640507598895
100,32,32,0.5,0.007970097644411258
100,64,32,0.5,0.008096050869650118
100,128,32,0.5,0.007956989286240689
100,256,32,0.5,0.008082860321504298
500,32,32,0.5,0.006798956114610485
500,64,32,0.5,0.0072992565488514335
500,128,32,0.5,0.0076298916334681605
500,256,32,0.5,0.0078770061621669
1000,32,32,0.5,0.006560226789168906
1000,64,32,0.5,0.007154538112900527
1000,128,32,0.5,0.007561525522013208
1000,256,32,0.5,0.00783213488066659
2500,32,32,0.5,0.0063609646519908105
2500,64,32,0.5,0.00703205224172916
2500,128,32,0.5,0.007492024311412703
2500,256,32,0.5,0.007776295669768048
5000,32,32,0.5,0.00626740409510968
5000,64,32,0.5,0.0069671251590536585
5000,128,32,0.5,0.00745321425284072
5000,256,32,0.5,0.007747372037658538
100,32,64,0.5,0.007970097644411258
100,64,64,0.5,0.008096050869650118
100,128,64,0.5,0.008019294332256134
100,256,64,0.5,0.008116888198278325
500,32,64,0.5,0.006798956114610485
500,64,64,0.5,0.0072992565488514335
500,128,64,0.5,0.007635737508180178
500,256,64,0.5,0.007896448233599982
1000,32,64,0.5,0.006560226789168906
1000,64,64,0.5,0.007154538112900527
1000,128,64,0.5,0.007571033588514283
1000,256,64,0.5,0.00785047473294295
2500,32,64,0.5,0.0063609646519908105
2500,64,64,0.5,0.007026156229610562
2500,128,64,0.5,0.007502531448829533
2500,256,64,0.5,0.007807011569857556
5000,32,64,0.5,0.00626740409510968
5000,64,64,0.5,0.0069579969829405616
5000,128,64,0.5,0.007454409019852519
5000,256,64,0.5,0.007777138587640481
