n_estimators,num_leaves,max_depth,learning_rate,mae
1000,128,16,0.05,0.0034578821536118865
1000,256,16,0.05,0.003320132151654631
2500,32,16,0.05,0.0034443901399639465
2500,64,16,0.05,0.0033164441907304358
2500,128,16,0.05,0.0033223436125807346
2500,256,16,0.05,0.0032592542483835018
5000,32,16,0.05,0.0032980526395616173
5000,64,16,0.05,0.0032268428522269827
5000,128,16,0.05,0.003261629622228822
5000,256,16,0.05,0.003222909911772468
100,32,32,0.05,0.007766287392401508
100,64,32,0.05,0.00636999403801994
100,128,32,0.05,0.005537716813049127
100,256,32,0.05,0.005072942148209892
500,32,32,0.05,0.00400051868824252
500,64,32,0.05,0.0036789373198508205
500,128,32,0.05,0.003572557748271007
500,256,32,0.05,0.0034324440433995836
1000,32,32,0.05,0.0036867797848033693
1000,64,32,0.05,0.003488798100978669
1000,128,32,0.05,0.0034508780670079162
1000,256,32,0.05,0.003333723078107007
2500,32,32,0.05,0.0034147076547547685
2500,64,32,0.05,0.003331126642976456
2500,128,32,0.05,0.003346028161902329
2500,256,32,0.05,0.003260860201811016
5000,32,32,0.05,0.003277271146779925
5000,64,32,0.05,0.003238061542471424
5000,128,32,0.05,0.0032954180466269315
5000,256,32,0.05,0.003230296146084956
100,32,64,0.05,0.007766287392401508
100,64,64,0.05,0.00636999403801994
100,128,64,0.05,0.005537716813049127
100,256,64,0.05,0.00509591207633634
500,32,64,0.05,0.00400051868824252
500,64,64,0.05,0.0036789373198508205
500,128,64,0.05,0.0035613700101765175
500,256,64,0.05,0.0034305520656687134
1000,32,64,0.05,0.0036867797848033693
1000,64,64,0.05,0.003488798100978669
1000,128,64,0.05,0.003445002609920563
1000,256,64,0.05,0.003341262795687172
2500,32,64,0.05,0.0034147076547547685
2500,64,64,0.05,0.003331126642976456
2500,128,64,0.05,0.0033495661028041706
2500,256,64,0.05,0.003264954537231847
5000,32,64,0.05,0.003277271146779925
5000,64,64,0.05,0.003238061542471424
5000,128,64,0.05,0.003301633294006813
5000,256,64,0.05,0.0032234531588449062
100,32,8,0.1,0.005739489554109376
100,64,8,0.1,0.005227857846552661
100,128,8,0.1,0.004887035405984114
100,256,8,0.1,0.004887035405984114
500,32,8,0.1,0.004364997077812013
500,64,8,0.1,0.004353037998606611
500,128,8,0.1,0.004295425861293597
500,256,8,0.1,0.004295425861293597
1000,32,8,0.1,0.004093272530939907
1000,64,8,0.1,0.004179455521750899
1000,128,8,0.1,0.004159538621116841
1000,256,8,0.1,0.004159538621116841
2500,32,8,0.1,0.0038740932998915572
2500,64,8,0.1,0.0040089635835478445
2500,128,8,0.1,0.00404443522979366
2500,256,8,0.1,0.00404443522979366
5000,32,8,0.1,0.003760738030087728
5000,64,8,0.1,0.00392180602974466
5000,128,8,0.1,0.003984119931640186
5000,256,8,0.1,0.003984119931640186
100,32,16,0.1,0.005554683548223988
100,64,16,0.1,0.004940711581640603
100,128,16,0.1,0.004658008167266721
100,256,16,0.1,0.004676538772797457
500,32,16,0.1,0.004190219925001667
500,64,16,0.1,0.004210488511159099
500,128,16,0.1,0.004092987952451993
500,256,16,0.1,0.004151211424293689
1000,32,16,0.1,0.003932017644694519
1000,64,16,0.1,0.004083662948528555
1000,128,16,0.1,0.004000318250854815
1000,256,16,0.1,0.004087563067928688
2500,32,16,0.1,0.0036980622386493735
2500,64,16,0.1,0.003956472174297195
2500,128,16,0.1,0.0039158919253920055
2500,256,16,0.1,0.0040315874866848865
5000,32,16,0.1,0.0035839497661453146
5000,64,16,0.1,0.0038932662006162834
5000,128,16,0.1,0.003866452890702014
5000,256,16,0.1,0.003998186806625876
100,32,32,0.1,0.005554683548223988
100,64,32,0.1,0.005042050127636757
100,128,32,0.1,0.004711834875821624
100,256,32,0.1,0.004604877325479343
500,32,32,0.1,0.0041822527076115215
500,64,32,0.1,0.004194208521906747
500,128,32,0.1,0.004139116628408908
500,256,32,0.1,0.004102663505806707
1000,32,32,0.1,0.003913255304272749
1000,64,32,0.1,0.004047417202933396
1000,128,32,0.1,0.00403957020874185
1000,256,32,0.1,0.004042993393444526
2500,32,32,0.1,0.003666472462399699
2500,64,32,0.1,0.003923749209827618
2500,128,32,0.1,0.0039649194418813725
2500,256,32,0.1,0.003987945116869925
5000,32,32,0.1,0.0035344968885513846
5000,64,32,0.1,0.003868603957226181
5000,128,32,0.1,0.003924442466884483
5000,256,32,0.1,0.0039567221349315305
100,32,64,0.1,0.005554683548223988
100,64,64,0.1,0.005042050127636757
100,128,64,0.1,0.004649094847972212
100,256,64,0.1,0.004538578044063383
500,32,64,0.1,0.0041822527076115215
500,64,64,0.1,0.004194208521906747
500,128,64,0.1,0.004112530692532333
500,256,64,0.1,0.00410636653897781
1000,32,64,0.1,0.003913255304272749
1000,64,64,0.1,0.004047417202933396
1000,128,64,0.1,0.004022149893869436
1000,256,64,0.1,0.004043342663394577
2500,32,64,0.1,0.003666472462399699
2500,64,64,0.1,0.003923749209827618
2500,128,64,0.1,0.003942957530773104
2500,256,64,0.1,0.003984207888174042
5000,32,64,0.1,0.0035344968885513846
5000,64,64,0.1,0.003868603957226181
5000,128,64,0.1,0.0039055856110069257
5000,256,64,0.1,0.003951233628165403
100,32,8,0.5,0.008920394530967993
100,64,8,0.5,0.008872472391009682
100,128,8,0.5,0.008967428245545275
100,256,8,0.5,0.008967428245545275
500,32,8,0.5,0.007944286871882414
500,64,8,0.5,0.008311850774011462
500,128,8,0.5,0.008355248500355577
500,256,8,0.5,0.008355248500355577
1000,32,8,0.5,0.007738000004079494
1000,64,8,0.5,0.008198707329622223
1000,128,8,0.5,0.00820516836669616
1000,256,8,0.5,0.00820516836669616
2500,32,8,0.5,0.007504510787282341
2500,64,8,0.5,0.00803621994455894
2500,128,8,0.5,0.008056327464352663
2500,256,8,0.5,0.008056327464352663
5000,32,8,0.5,0.007376990602760143
5000,64,8,0.5,0.007951865050521386
5000,128,8,0.5,0.007977748245035011
5000,256,8,0.5,0.007977748245035011
100,32,16,0.5,0.008778740812013462
100,64,16,0.5,0.008924364802164646
100,128,16,0.5,0.008532809329164056
100,256,16,0.5,0.008474313472011904
500,32,16,0.5,0.007621034465318334
500,64,16,0.5,0.008363589832717346
500,128,16,0.5,0.008145643793857613
500,256,16,0.5,0.008188127537144457
1000,32,16,0.5,0.007403652219589942
1000,64,16,0.5,0.008249903685557072
1000,128,16,0.5,0.008039452171204569
1000,256,16,0.5,0.008125671066947934
2500,32,16,0.5,0.00722466322879583
2500,64,16,0.5,0.00811699788600454
2500,128,16,0.5,0.007976014459599213
2500,256,16,0.5,0.008067654284597303
5000,32,16,0.5,0.00709907137774788
5000,64,16,0.5,0.008058268241572224
5000,128,16,0.5,0.007931436529235013
5000,256,16,0.5,0.008041008651208744
100,32,32,0.5,0.008778740812013462
100,64,32,0.5,0.00860975765310256
100,128,32,0.5,0.00848275752237208
100,256,32,0.5,0.008318523214136267
500,32,32,0.5,0.007688339341655272
500,64,32,0.5,0.00805514782486892
500,128,32,0.5,0.008178160744628347
500,256,32,0.5,0.008130183758931936
1000,32,32,0.5,0.0074353730435219815
1000,64,32,0.5,0.007954168564277631
1000,128,32,0.5,0.008108079161864784
1000,256,32,0.5,0.008065696408331418
2500,32,32,0.5,0.00720182218317191
2500,64,32,0.5,0.007857745745286342
2500,128,32,0.5,0.00801889339905109
2500,256,32,0.5,0.007997476473353865
5000,32,32,0.5,0.0071151265776783134
5000,64,32,0.5,0.007805895451368731
5000,128,32,0.5,0.007986148796790762
5000,256,32,0.5,0.007964118921981657
100,32,64,0.5,0.008778740812013462
100,64,64,0.5,0.00860975765310256
100,128,64,0.5,0.008420137967020982
100,256,64,0.5,0.0083115153576007
500,32,64,0.5,0.007688339341655272
500,64,64,0.5,0.00805514782486892
500,128,64,0.5,0.00813744822227301
500,256,64,0.5,0.008161916235117085
1000,32,64,0.5,0.0074353730435219815
1000,64,64,0.5,0.007954168564277631
1000,128,64,0.5,0.008069740778212315
1000,256,64,0.5,0.008125824328666894
2500,32,64,0.5,0.00720182218317191
2500,64,64,0.5,0.007857745745286342
2500,128,64,0.5,0.008004086279623868
2500,256,64,0.5,0.008080049665362469
5000,32,64,0.5,0.0071151265776783134
5000,64,64,0.5,0.007805895451368731
5000,128,64,0.5,0.007967023191732559
5000,256,64,0.5,0.008046238643017557
