n_estimators,num_leaves,max_depth,learning_rate,mae
2500,32,16,0.5,0.00816443536241973
2500,64,16,0.5,0.008049397476242032
2500,128,16,0.5,0.008722757680573128
2500,256,16,0.5,0.009040645374851568
5000,32,16,0.5,0.00808366728311594
5000,64,16,0.5,0.007988697345708912
5000,128,16,0.5,0.008695146584257714
5000,256,16,0.5,0.008995440512577578
100,32,32,0.5,0.009610231502480575
100,64,32,0.5,0.008761260960376223
100,128,32,0.5,0.009140405195630898
100,256,32,0.5,0.009344901478353288
500,32,32,0.5,0.008632611029355027
500,64,32,0.5,0.008292306251867063
500,128,32,0.5,0.008802926207154822
500,256,32,0.5,0.009143666964185573
1000,32,32,0.5,0.008413410102552034
1000,64,32,0.5,0.00820628198342882
1000,128,32,0.5,0.008748477719275092
1000,256,32,0.5,0.009062100099753117
2500,32,32,0.5,0.008245247799168255
2500,64,32,0.5,0.008119516265530969
2500,128,32,0.5,0.008678337946930466
2500,256,32,0.5,0.009014897500848162
5000,32,32,0.5,0.008158631224873383
5000,64,32,0.5,0.008070971946397623
5000,128,32,0.5,0.008639836114269142
5000,256,32,0.5,0.008987293851767648
100,32,64,0.5,0.009610231502480575
100,64,64,0.5,0.008761260960376223
100,128,64,0.5,0.009108190955697365
100,256,64,0.5,0.009354959278291193
500,32,64,0.5,0.008632611029355027
500,64,64,0.5,0.008292306251867063
500,128,64,0.5,0.008827695651868505
500,256,64,0.5,0.009171195225971754
1000,32,64,0.5,0.008413410102552034
1000,64,64,0.5,0.00820628198342882
1000,128,64,0.5,0.008765862180812174
1000,256,64,0.5,0.009111342158354796
2500,32,64,0.5,0.008245247799168255
2500,64,64,0.5,0.008119516265530969
2500,128,64,0.5,0.008715523982769735
2500,256,64,0.5,0.00906106899134258
5000,32,64,0.5,0.008158631224873383
5000,64,64,0.5,0.008070971946397623
5000,128,64,0.5,0.008684317474319882
5000,256,64,0.5,0.009036828066712167
