n_estimators,num_leaves,max_depth,learning_rate,mae
500,128,8,0.05,0.002341218938891718
500,256,8,0.05,0.002252264865026946
1000,32,8,0.05,0.002670974991142703
1000,64,8,0.05,0.0023826105426837736
1000,128,8,0.05,0.0021580547936178632
1000,256,8,0.05,0.002112425609431927
2500,32,8,0.05,0.0022437133850125228
2500,64,8,0.05,0.0020674371204406263
2500,128,8,0.05,0.0019748818388613865
2500,256,8,0.05,0.001974841146080301
5000,32,8,0.05,0.0019780831090453824
5000,64,8,0.05,0.0019044487221541665
5000,128,8,0.05,0.0018781762718919782
5000,256,8,0.05,0.001903580306075427
100,32,16,0.05,0.007317607766370152
100,64,16,0.05,0.005561744190488527
100,128,16,0.05,0.004621061025147891
100,256,16,0.05,0.004025013243795844
500,32,16,0.05,0.0030862741805683684
500,64,16,0.05,0.0025388864707155045
500,128,16,0.05,0.0022596726272887434
500,256,16,0.05,0.0020975405827381595
1000,32,16,0.05,0.0026345608928884205
1000,64,16,0.05,0.0023109383409606905
1000,128,16,0.05,0.0020571674111035353
1000,256,16,0.05,0.0019328814954222792
2500,32,16,0.05,0.0021876205476397807
2500,64,16,0.05,0.002029889734577709
2500,128,16,0.05,0.001850632044406087
2500,256,16,0.05,0.0018042467582478935
5000,32,16,0.05,0.001963682051280325
5000,64,16,0.05,0.0018713208759895774
5000,128,16,0.05,0.001751862476714784
5000,256,16,0.05,0.0017413854555792562
100,32,32,0.05,0.007317607766370152
100,64,32,0.05,0.005561744190488527
100,128,32,0.05,0.0045926798283718534
100,256,32,0.05,0.004014170937553024
500,32,32,0.05,0.0030862741805683684
500,64,32,0.05,0.0025496243600351097
500,128,32,0.05,0.002260654807293137
500,256,32,0.05,0.0020704841304680296
1000,32,32,0.05,0.0026345608928884205
1000,64,32,0.05,0.0022977454459167314
1000,128,32,0.05,0.002070746189206259
1000,256,32,0.05,0.0019197520179700738
2500,32,32,0.05,0.002193440862994607
2500,64,32,0.05,0.0020133266938863973
2500,128,32,0.05,0.0018748072128010854
2500,256,32,0.05,0.0017931893064116434
5000,32,32,0.05,0.0019630765121372326
5000,64,32,0.05,0.001845869882144736
5000,128,32,0.05,0.001768490658318892
5000,256,32,0.05,0.0017232040317030244
100,32,64,0.05,0.007317607766370152
100,64,64,0.05,0.005561744190488527
100,128,64,0.05,0.0045926798283718534
100,256,64,0.05,0.004014170937553024
500,32,64,0.05,0.0030862741805683684
500,64,64,0.05,0.0025496243600351097
500,128,64,0.05,0.002260654807293137
500,256,64,0.05,0.002059123287027849
1000,32,64,0.05,0.0026345608928884205
1000,64,64,0.05,0.0022977454459167314
1000,128,64,0.05,0.002075403719546473
1000,256,64,0.05,0.0019181982191058503
2500,32,64,0.05,0.002193440862994607
2500,64,64,0.05,0.0020133266938863973
2500,128,64,0.05,0.0018599165500691698
2500,256,64,0.05,0.001794650563023348
5000,32,64,0.05,0.0019630765121372326
5000,64,64,0.05,0.001845869882144736
5000,128,64,0.05,0.0017665338172616696
5000,256,64,0.05,0.0017335022283135075
100,32,8,0.1,0.004948748855026109
100,64,8,0.1,0.004041706815638187
100,128,8,0.1,0.003579410923099455
100,256,8,0.1,0.003331097388826317
500,32,8,0.1,0.003299861353980488
500,64,8,0.1,0.0029674990032677014
500,128,8,0.1,0.0027151350450263794
500,256,8,0.1,0.0026998652718807172
1000,32,8,0.1,0.0028808365478628617
1000,64,8,0.1,0.0026457552905383235
1000,128,8,0.1,0.002514070197200643
1000,256,8,0.1,0.0025380022450485254
2500,32,8,0.1,0.00243540968509024
2500,64,8,0.1,0.002315827684786631
2500,128,8,0.1,0.0023356245126115367
2500,256,8,0.1,0.0023868741976578816
5000,32,8,0.1,0.002175765036167206
5000,64,8,0.1,0.00217175216299774
5000,128,8,0.1,0.00223333312372186
5000,256,8,0.1,0.0023053262213861736
100,32,16,0.1,0.004997233559215273
100,64,16,0.1,0.003949286983824633
100,128,16,0.1,0.0035102973246075365
100,256,16,0.1,0.0031155699714221995
500,32,16,0.1,0.0033294853752244146
500,64,16,0.1,0.0029227706650506867
500,128,16,0.1,0.0026356898820655544
500,256,16,0.1,0.002400317754042787
1000,32,16,0.1,0.002917371574870806
1000,64,16,0.1,0.0025875080119446138
1000,128,16,0.1,0.0024003265375263025
1000,256,16,0.1,0.002228451370029852
2500,32,16,0.1,0.0024361397070426028
2500,64,16,0.1,0.0023103167693701416
2500,128,16,0.1,0.002203093252229566
2500,256,16,0.1,0.002108440633661939
5000,32,16,0.1,0.0021884164559254
5000,64,16,0.1,0.002138816135252783
5000,128,16,0.1,0.002105205720312293
5000,256,16,0.1,0.00205059416441876
100,32,32,0.1,0.004997233559215273
100,64,32,0.1,0.003967364831340072
100,128,32,0.1,0.003528065899930637
100,256,32,0.1,0.003118179626528627
500,32,32,0.1,0.0033252810949540566
500,64,32,0.1,0.0029580496679186045
500,128,32,0.1,0.002626990748615483
500,256,32,0.1,0.002433848415847789
1000,32,32,0.1,0.0028615039263846054
1000,64,32,0.1,0.0026470800466025174
1000,128,32,0.1,0.002399855673536161
1000,256,32,0.1,0.0022833016520794253
2500,32,32,0.1,0.002400435279120119
2500,64,32,0.1,0.002301151806548775
2500,128,32,0.1,0.0021917315595203117
2500,256,32,0.1,0.002146613393305287
5000,32,32,0.1,0.002178606025633561
5000,64,32,0.1,0.0021444964706236777
5000,128,32,0.1,0.0020885981796488293
5000,256,32,0.1,0.0020838079859571467
100,32,64,0.1,0.004997233559215273
100,64,64,0.1,0.003967364831340072
100,128,64,0.1,0.003528065899930637
100,256,64,0.1,0.003118179626528627
500,32,64,0.1,0.0033252810949540566
500,64,64,0.1,0.0029580496679186045
500,128,64,0.1,0.0026179671001385417
500,256,64,0.1,0.0024306837164754453
1000,32,64,0.1,0.0028615039263846054
1000,64,64,0.1,0.0026470800466025174
1000,128,64,0.1,0.0023968512755348672
1000,256,64,0.1,0.0022704148742629725
2500,32,64,0.1,0.002400435279120119
2500,64,64,0.1,0.002301151806548775
2500,128,64,0.1,0.0022050430021369615
2500,256,64,0.1,0.0021449659565700523
5000,32,64,0.1,0.002178606025633561
5000,64,64,0.1,0.0021444964706236777
5000,128,64,0.1,0.0020998331441217447
5000,256,64,0.1,0.0020869767926106923
100,32,8,0.5,0.00641139965410844
100,64,8,0.5,0.005991860750483408
100,128,8,0.5,0.005675757022111474
100,256,8,0.5,0.0055005240379856195
500,32,8,0.5,0.004228381295741072
500,64,8,0.5,0.0043287200141589295
500,128,8,0.5,0.004667875716086913
500,256,8,0.5,0.004714922194424995
1000,32,8,0.5,0.0038054278910840834
1000,64,8,0.5,0.004078264315343991
1000,128,8,0.5,0.004464411825612609
1000,256,8,0.5,0.0045411936699689525
2500,32,8,0.5,0.00351066762655649
2500,64,8,0.5,0.0038584559265280524
2500,128,8,0.5,0.004287891565594245
2500,256,8,0.5,0.004384873167430375
5000,32,8,0.5,0.0033536979259636197
5000,64,8,0.5,0.003764509420500079
5000,128,8,0.5,0.004189772342313109
5000,256,8,0.5,0.004299403903256051
100,32,16,0.5,0.006619408438378227
100,64,16,0.5,0.005621547094351583
100,128,16,0.5,0.0053041043697573615
100,256,16,0.5,0.005177595522879929
500,32,16,0.5,0.0043490299371603345
500,64,16,0.5,0.004274710622915892
500,128,16,0.5,0.004483959264079408
500,256,16,0.5,0.004605520147624569
1000,32,16,0.5,0.003991220447633119
1000,64,16,0.5,0.004026870165930324
1000,128,16,0.5,0.004317322815127498
1000,256,16,0.5,0.0045102573147088295
2500,32,16,0.5,0.003682626742698566
2500,64,16,0.5,0.0038298920997209373
2500,128,16,0.5,0.00418392322923426
2500,256,16,0.5,0.004418486318915647
5000,32,16,0.5,0.0035284853365813986
5000,64,16,0.5,0.0037358112438319133
5000,128,16,0.5,0.00412399416244453
5000,256,16,0.5,0.0043729569390093545
100,32,32,0.5,0.006424754550491315
100,64,32,0.5,0.005722647387117457
100,128,32,0.5,0.005361495392356198
100,256,32,0.5,0.005171773923342471
500,32,32,0.5,0.004345225624657857
500,64,32,0.5,0.004351637054166886
500,128,32,0.5,0.004537006007050491
500,256,32,0.5,0.00464575964344536
1000,32,32,0.5,0.00391057738601156
1000,64,32,0.5,0.004069185428588191
1000,128,32,0.5,0.0043689655465468475
1000,256,32,0.5,0.0045487415845700515
2500,32,32,0.5,0.003591793059159769
2500,64,32,0.5,0.0038557117505474297
2500,128,32,0.5,0.004212632559298776
2500,256,32,0.5,0.004454284770855867
5000,32,32,0.5,0.003450209016226514
5000,64,32,0.5,0.003754397230290647
5000,128,32,0.5,0.004127339125329825
5000,256,32,0.5,0.004410540916823524
100,32,64,0.5,0.006424754550491315
100,64,64,0.5,0.005722647387117457
100,128,64,0.5,0.005361495392356198
100,256,64,0.5,0.005185138569139172
500,32,64,0.5,0.004345225624657857
500,64,64,0.5,0.004351637054166886
500,128,64,0.5,0.004536814715449945
500,256,64,0.5,0.004636436582953305
1000,32,64,0.5,0.00391057738601156
1000,64,64,0.5,0.004069185428588191
1000,128,64,0.5,0.004366881693469551
1000,256,64,0.5,0.004537034968954587
2500,32,64,0.5,0.003591793059159769
2500,64,64,0.5,0.0038557117505474297
2500,128,64,0.5,0.004213160993188488
2500,256,64,0.5,0.004450467625289001
5000,32,64,0.5,0.003450209016226514
5000,64,64,0.5,0.003754397230290647
5000,128,64,0.5,0.004140991845713861
5000,256,64,0.5,0.00440869386412612
