n_estimators,num_leaves,max_depth,learning_rate,mae
5000,64,64,0.005,0.004752945195633383
5000,128,64,0.005,0.0046592770055120525
5000,256,64,0.005,0.0046592770055120525
100,32,8,0.01,0.04837518128462252
100,64,8,0.01,0.04674548382718279
100,128,8,0.01,0.04671413172704966
100,256,8,0.01,0.04671413172704966
500,32,8,0.01,0.00901276935038177
500,64,8,0.01,0.007356444777525344
500,128,8,0.01,0.007361184209053475
500,256,8,0.01,0.007361184209053475
1000,32,8,0.01,0.0058957355088663016
1000,64,8,0.01,0.005528146543837364
1000,128,8,0.01,0.005582605349562734
1000,256,8,0.01,0.005582605349562734
2500,32,8,0.01,0.00511369702775475
2500,64,8,0.01,0.004871956040671332
2500,128,8,0.01,0.004908122846341685
2500,256,8,0.01,0.004908122846341685
5000,32,8,0.01,0.004864274115766712
5000,64,8,0.01,0.004656042860259503
5000,128,8,0.01,0.004717837038964016
5000,256,8,0.01,0.004717837038964016
100,32,16,0.01,0.048367982231534684
100,64,16,0.01,0.0467107863493534
100,128,16,0.01,0.046705693417939
100,256,16,0.01,0.046705693417939
500,32,16,0.01,0.008707459682078514
500,64,16,0.01,0.007725171617213114
500,128,16,0.01,0.007013567999070003
500,256,16,0.01,0.007013567999070003
1000,32,16,0.01,0.005727991976486044
1000,64,16,0.01,0.005384869182513132
1000,128,16,0.01,0.005158393376290645
1000,256,16,0.01,0.005158393376290645
2500,32,16,0.01,0.0048516456349092674
2500,64,16,0.01,0.00481947941590586
2500,128,16,0.01,0.004721533438594065
2500,256,16,0.01,0.004721533438594065
5000,32,16,0.01,0.004698672270854251
5000,64,16,0.01,0.004672480449733828
5000,128,16,0.01,0.004596055325530854
5000,256,16,0.01,0.004596055325530854
100,32,32,0.01,0.048367982231534684
100,64,32,0.01,0.0467107863493534
100,128,32,0.01,0.046705693417939
100,256,32,0.01,0.046705693417939
500,32,32,0.01,0.008707459682078514
500,64,32,0.01,0.007683300904948394
500,128,32,0.01,0.006998216194395711
500,256,32,0.01,0.006998216194395711
1000,32,32,0.01,0.005711329229140631
1000,64,32,0.01,0.005348502362047814
1000,128,32,0.01,0.0049954502440556926
1000,256,32,0.01,0.0049954502440556926
2500,32,32,0.01,0.004866373959297212
2500,64,32,0.01,0.0048189236644612145
